30177-0,"Powassan virus IgG Ab [Titer] in Specimen by Immunofluorescence"
30179-6,"Powassan virus IgM Ab [Titer] in Specimen by Immunofluorescence"
31573-9,"Powassan virus IgG Ab [Units/volume] in Serum"
31574-7,"Powassan virus IgG Ab [Units/volume] in Specimen"
31575-4,"Powassan virus IgM Ab [Units/volume] in Serum"
31576-2,"Powassan virus IgM Ab [Units/volume] in Specimen"
34456-4,"Powassan virus RNA [Presence] in Blood by NAA with probe detection"
34457-2,"Powassan virus RNA [Presence] in Cerebral spinal fluid by NAA with probe detection"
40504-3,"Powassan virus Ab [Titer] in Serum by Complement fixation"
40513-4,"Powassan virus Ab [Titer] in Serum by Hemagglutination inhibition"
42971-2,"Powassan virus IgM Ab [Titer] in Specimen"
42972-0,"Powassan virus IgM Ab [Titer] in Serum"
42973-8,"Powassan virus IgG Ab [Titer] in Specimen"
42974-6,"Powassan virus IgG Ab [Titer] in Serum"
42975-3,"Powassan virus Ab [Titer] in Serum"
43687-3,"Powassan virus polyvalent E Ab [Presence] in Specimen by Immunoassay"
47475-9,"Powassan virus polyvalent E Ab [Presence] in Specimen"
50037-1,"Powassan virus neutralizing antibody [Presence] in Specimen by Neutralization test"
53384-4,"Powassan virus Ab [Presence] in Specimen"
55144-0,"Powassan virus RNA [Presence] in Specimen by NAA with probe detection"
74824-4,"Powassan virus Ab [Presence] in Serum by Hemagglutination inhibition"
95647-4,"Powassan virus neutralizing antibody [Titer] in Specimen by Neutralization test"
95702-7,"Powassan virus IgA Ab [Presence] in Specimen by Immunoassay"
14128-3,"Rabies virus Ab [Titer] in Serum"
22458-4,"Rabies virus Ab [Units/volume] in Tissue"
23388-2,"Rabies virus [Presence] in Brain by Light microscopy"
23389-0,"Rabies virus Ag [Presence] in Brain by Immunoassay"
23390-8,"Rabies virus Ag [Presence] in Brain by Immune stain"
23391-6,"Rabies virus Ag [Presence] in Specimen by Immune stain"
23392-4,"Deprecated Rabies virus DNA by probe"
23393-2,"Deprecated Rabies virus DNA by amplified target"
30553-2,"Rabies virus Ab [Presence] in Serum"
31946-7,"Rabies virus Ag [Presence] in Brain"
31947-5,"Rabies virus Ag [Presence] in Specimen"
31948-3,"Rabies virus Ag [Units/volume] in Specimen"
40742-9,"Rabies virus IgG Ab [Presence] in Serum by Immunofluorescence"
41128-0,"Rabies virus IgG Ab [Presence] in Serum"
41507-5,"Rabies virus Ab [Presence] in Serum by Immunoassay"
43590-9,"Rabies virus Ab [Units/volume] in Serum by Immunoassay"
43980-2,"Rabies virus neutralizing antibody [Titer] in Serum by Neutralization test"
51646-8,"Rabies virus RNA [Presence] in Specimen by NAA with probe detection"
51647-6,"Rabies virus RNA [Presence] in Specimen by Probe"
5288-6,"Rabies virus Ab [Units/volume] in Serum"
55261-2,"Rabies virus immunization status"
58023-3,"Rabies virus IgG Ab [Units/volume] in Serum"
60270-6,"Rabies virus RNA [Presence] in Isolate by NAA with probe detection"
6522-7,"Rabies virus Ab [Units/volume] in Cerebral spinal fluid"
6523-5,"Rabies virus neutralizing antibody [Units/volume] in Cerebral spinal fluid by Neutralization test"
6524-3,"Rabies virus neutralizing antibody [Units/volume] in Serum by Neutralization test"
6525-0,"Rabies virus neutralizing antibody [Units/volume] in Tissue by Neutralization test"
6526-8,"Rabies virus Ab [Units/volume] in Specimen"
6527-6,"Rabies virus neutralizing antibody [Units/volume] in Specimen by Neutralization test"
6528-4,"Rabies virus Ag [Presence] in Tissue by Immunofluorescence"
6529-2,"Rabies virus Ag [Units/volume] in Tissue by Immunofluorescence"
6530-0,"Deprecated Rabies virus Ag [Units/volume] in Tissue by Immunofluorescence"
6531-8,"Deprecated Rabies virus Ag [Units/volume] in Tissue by Immunofluorescence"
6532-6,"Rabies virus Ag [Presence] in Specimen by Immunofluorescence"
6533-4,"Rabies virus Ag [Units/volume] in Specimen by Immunofluorescence"
6534-2,"Deprecated Rabies virus Ag [Units/volume] in Unspecified specimen by Immunofluorescence"
6535-9,"Deprecated Rabies virus Ag [Units/volume] in Unspecified specimen by Immunofluorescence"
6536-7,"Rabies virus identified in Tissue by Organism specific culture"
6537-5,"Deprecated Rabies virus strain identified in Tissue by Organism specific culture"
6538-3,"Deprecated Rabies virus strain identified in Tissue by Organism specific culture"
6539-1,"Rabies virus identified in Specimen by Organism specific culture"
6540-9,"Deprecated Rabies virus strain identified in Unspecified specimen by Organism specific culture"
6541-7,"Deprecated Rabies virus strain identified in Unspecified specimen by Organism specific culture"
70856-0,"Rabies virus Ab [Units/volume] in Cerebral spinal fluid by Immunoassay"
70857-8,"Rabies virus Ab [Presence] in Cerebral spinal fluid by Immunoassay"
70858-6,"Rabies virus neutralizing antibody [Presence] in Serum by Neutralization test"
70859-4,"Rabies virus neutralizing antibody [Presence] in Cerebral spinal fluid by Neutralization test"
70860-2,"Rabies virus IgG Ab [Units/volume] in Cerebral spinal fluid by Immunofluorescence"
70861-0,"Rabies virus IgG Ab [Presence] in Cerebral spinal fluid by Immunofluorescence"
70862-8,"Rabies virus IgM Ab [Presence] in Cerebral spinal fluid by Immunofluorescence"
70863-6,"Rabies virus IgM Ab [Presence] in Serum by Immunofluorescence"
70864-4,"Rabies virus IgM Ab [Titer] in Serum by Immunofluorescence"
70865-1,"Rabies virus IgM Ab [Titer] in Cerebral spinal fluid by Immunofluorescence"
70866-9,"Rabies virus strain identified in Specimen by Immunofluorescence"
70867-7,"Rabies virus strain identified in Specimen by Sequencing"
86587-3,"Rabies virus IgG Ab [Presence] in Serum by Immunoassay"
86588-1,"Rabies virus RNA [Presence] in Cerebral spinal fluid by NAA with probe detection"
88211-8,"Rabies virus Ag [Presence] in Cerebral spinal fluid by Immunoassay"
88214-2,"Rabies virus RNA [Presence] in Tissue by NAA with probe detection"
88215-9,"Rabies virus RNA [Presence] in Saliva (oral fluid) by NAA with probe detection"
91075-2,"Rabies virus Ag [Presence] in Saliva (oral fluid) by Immunoassay"
91076-0,"Rabies virus Ag [Presence] in Tissue by Immunoassay"
97512-8,"Rabies virus IgM Ab [Presence] in Specimen by Immunofluorescence"
97517-7,"Rabies virus IgG Ab [Presence] in Specimen by Immunofluorescence"
97872-6,"Rabies virus Ab panel - Serum or Plasma"
99136-4,"Rabies virus IgM Ab [Titer] in Specimen by Immunofluorescence"
99137-2,"Rabies virus IgG Ab [Titer] in Specimen by Immunofluorescence"
100341-7,"Rubella virus IgG Ab index [Units/volume] in Serum and CSF"
104446-0,"Rubella virus IgM Ab index [Units/volume] in Serum and CSF"
105055-8,"Rubella virus IgG Ab [Presence] in Specimen"
12251-5,"Rubella virus Ag [Presence] in Specimen by Immunofluorescence"
13279-5,"Rubella virus IgG Ab [Units/volume] in Serum --1st specimen"
13280-3,"Rubella virus IgG Ab [Units/volume] in Serum --2nd specimen"
13281-1,"Rubella virus IgG Ab [Units/volume] in Cerebral spinal fluid"
13282-9,"Rubella virus IgM Ab [Units/volume] in Cerebral spinal fluid"
14523-5,"Rubella virus Ag [Presence] in Cerebral spinal fluid by Immunofluorescence"
14524-3,"Rubella virus Ag [Presence] in Throat by Immunofluorescence"
14525-0,"Rubella virus Ag [Presence] in Skin by Immunofluorescence"
14526-8,"Rubella virus Ag [Presence] in Eye by Immunofluorescence"
14527-6,"Rubella virus Ag [Presence] in Nose by Immunofluorescence"
14528-4,"Rubella virus Ag [Presence] in Sputum by Immunofluorescence"
14529-2,"Rubella virus Ag [Presence] in Cervix by Immunofluorescence"
14530-0,"Rubella virus Ag [Presence] in Vaginal fluid by Immunofluorescence"
14531-8,"Rubella virus Ag [Presence] in Urine sediment by Immunofluorescence"
14532-6,"Rubella virus Ag [Presence] in Penis by Immunofluorescence"
14533-4,"Rubella virus Ag [Presence] in Urethra by Immunofluorescence"
17549-7,"Rubella virus Ab [Units/volume] in Cerebral spinal fluid"
17550-5,"Rubella virus Ab [Units/volume] in Serum by Latex agglutination"
17551-3,"Rubella virus IgG Ab [Units/volume] in Cerebral spinal fluid by Immunoassay"
17552-1,"Rubella virus IgM Ab [Presence] in Cerebral spinal fluid"
20458-6,"Rubella virus IgG Ab [Interpretation] in Serum"
22496-4,"Rubella virus Ab [Presence] in Serum"
22497-2,"Rubella virus Ab [Titer] in Serum"
24116-6,"Rubella virus IgM Ab [Presence] in Serum or Plasma by Immunoassay"
25298-1,"Rubella virus IgG Ab [Ratio] in Serum --1st specimen/2nd specimen"
25420-1,"Rubella virus IgM Ab [Presence] in Serum by Latex agglutination"
25514-1,"Rubella virus IgG Ab [Presence] in Serum"
29343-1,"Rubella virus IgG Ab [Units/volume] in Body fluid"
30942-7,"Rubella virus dose count in combination vaccine"
31047-4,"Rubella virus IgM Ab [Units/volume] in Body fluid"
31616-6,"Rubella virus IgM Ab [Presence] in Serum"
31955-8,"Rubella virus Ag [Presence] in Cerebral spinal fluid"
31956-6,"Rubella virus Ag [Presence] in Cervix"
31957-4,"Rubella virus Ag [Presence] in Eye"
31958-2,"Rubella virus Ag [Presence] in Vaginal fluid"
31959-0,"Rubella virus Ag [Presence] in Nose"
31960-8,"Rubella virus Ag [Presence] in Penis"
31961-6,"Rubella virus Ag [Presence] in Skin"
31962-4,"Rubella virus Ag [Presence] in Sputum"
31963-2,"Rubella virus Ag [Presence] in Throat"
31964-0,"Rubella virus Ag [Presence] in Urine sediment"
31965-7,"Rubella virus Ag [Presence] in Urethra"
31966-5,"Rubella virus Ag [Presence] in Specimen"
34421-8,"Rubella virus IgG Ab avidity [Ratio] in Serum"
34952-2,"Rubella virus IgG and IgM panel - Serum"
34953-0,"Rubella virus IgG and IgM panel - Cerebral spinal fluid"
39013-8,"Rubella virus IgG Ab [Presence] in Cerebral spinal fluid"
39581-4,"Rubella virus Ab [Presence] in Cerebral spinal fluid"
40542-3,"Rubella virus Ab [Titer] in Cerebral spinal fluid by Latex agglutination"
40666-0,"Rubella virus Ab [Presence] in Cerebral spinal fluid by Latex agglutination"
40667-8,"Rubella virus IgG Ab [Presence] in Serum or Plasma by Immunoassay"
40668-6,"Rubella virus IgG Ab [Presence] in Cerebral spinal fluid by Immunoassay"
40669-4,"Rubella virus IgM Ab [Presence] in Cerebral spinal fluid by Immunoassay"
41763-4,"Rubella virus IgG Ab [Titer] in Serum"
42967-0,"Rubella virus Ab [Titer] in Cerebral spinal fluid"
43810-1,"Rubella virus Ab [Presence] in Serum by Immunoassay"
46109-5,"Rubella virus IgM Ab [Titer] in Cerebral spinal fluid"
46110-3,"Rubella virus IgG Ab [Titer] in Cerebral spinal fluid"
49107-6,"Rubella virus IgM Ab [Titer] in Serum"
50694-9,"Rubella virus Ab [Titer] in Serum by Hemagglutination inhibition"
51931-4,"Rubella virus Ab [Units/volume] in Serum by Immunoassay"
52986-7,"Rubella virus IgG Ab avidity [Ratio] in Serum by Immunoassay"
5330-6,"Rubella virus Ab [Units/volume] in Serum by Hemagglutination inhibition"
5331-4,"Rubella virus Ab [Presence] in Serum by Hemagglutination inhibition"
5332-2,"Rubella virus Ab [Presence] in Serum by Latex agglutination"
5333-0,"Rubella virus Ab [Titer] in Serum by Latex agglutination"
5334-8,"Rubella virus IgG Ab [Units/volume] in Serum or Plasma by Immunoassay"
5335-5,"Rubella virus IgM Ab [Units/volume] in Serum by Immunoassay"
54091-4,"Rubella virus RNA [Presence] in Specimen by NAA with probe detection"
55278-6,"Rubella virus status"
60274-8,"Rubella virus RNA [Presence] in Serum or Plasma by NAA with probe detection"
63462-6,"Rubella virus IgG Ab [Presence] in Serum by Latex agglutination"
6548-2,"Rubella virus identified in Serum by Organism specific culture"
69765-6,"Rubella virus IgM Ab [Presence] in Body fluid by Immunoassay"
74415-1,"Rubella virus IgG Ab [Presence] in Body fluid by Immunoassay"
8013-5,"Rubella virus Ab [Units/volume] in Serum"
8014-3,"Rubella virus IgG Ab [Units/volume] in Serum"
8015-0,"Rubella virus IgM Ab [Units/volume] in Serum"
85690-6,"Rubella virus genotype in Specimen"
85795-3,"Rubella virus E1 gene and genotype panel - Specimen"
85796-1,"Rubella virus E1 gene [Cycle Threshold #] in Specimen by NAA with probe detection"
86589-9,"Rubella virus RNA [Presence] in Urine by NAA with probe detection"
89040-0,"Rubella virus Ab [Presence] in Serum by Immunofluorescence"
91792-2,"Rubella virus RNA [Presence] in Upper respiratory specimen by NAA with probe detection"
91823-5,"Rubella virus RNA [Presence] in Lower respiratory specimen by NAA with probe detection"
9576-0,"Rubella virus Ab [Units/volume] in Cerebral spinal fluid by Immunoassay"
10906-6,"Saint Louis encephalitis virus IgG Ab [Titer] in Serum by Immunofluorescence"
10907-4,"Saint Louis encephalitis virus IgM Ab [Titer] in Serum by Immunofluorescence"
13230-8,"Saint Louis encephalitis virus IgG Ab [Units/volume] in Cerebral spinal fluid"
13231-6,"Saint Louis encephalitis virus IgM Ab [Units/volume] in Cerebral spinal fluid"
17558-8,"Saint Louis encephalitis virus Ab [Units/volume] in Cerebral spinal fluid"
20806-6,"Saint Louis encephalitis virus Ab [Presence] in Serum"
21031-0,"Saint Louis encephalitis virus [Interpretation] in Specimen"
21509-5,"Saint Louis encephalitis virus IgG Ab [Titer] in Cerebral spinal fluid by Immunofluorescence"
21510-3,"Saint Louis encephalitis virus IgM Ab [Titer] in Cerebral spinal fluid by Immunofluorescence"
22507-8,"Saint Louis encephalitis virus Ab [Presence] in Cerebral spinal fluid"
22508-6,"Deprecated Saint Louis encephalitis virus Ab [Presence] in Serum"
22509-4,"Saint Louis encephalitis virus Ab [Titer] in Cerebral spinal fluid"
22510-2,"Saint Louis encephalitis virus Ab [Titer] in Serum"
22511-0,"Saint Louis encephalitis virus IgG Ab [Titer] in Cerebral spinal fluid"
22512-8,"Saint Louis encephalitis virus IgG Ab [Titer] in Serum"
22513-6,"Saint Louis encephalitis virus IgM Ab [Titer] in Cerebral spinal fluid"
22514-4,"Saint Louis encephalitis virus IgM Ab [Titer] in Serum"
24201-6,"Saint Louis encephalitis virus Ab [Titer] in Serum by Immunofluorescence --1st specimen"
24202-4,"Saint Louis encephalitis virus Ab [Titer] in Serum by Immunofluorescence --2nd specimen"
24275-0,"Saint Louis encephalitis virus Ab [Titer] in Serum --1st specimen"
24276-8,"Saint Louis encephalitis virus Ab [Titer] in Serum --2nd specimen"
27950-5,"Saint Louis encephalitis virus RNA [Presence] in Cerebral spinal fluid by Probe"
29783-8,"Saint Louis encephalitis virus neutralizing antibody [Titer] in Specimen by Neutralization test"
29796-0,"Saint Louis encephalitis virus neutralizing antibody [Titer] in Cerebral spinal fluid by Neutralization test"
29809-1,"Saint Louis encephalitis virus neutralizing antibody [Titer] in Serum by Neutralization test"
29822-4,"Saint Louis encephalitis virus Ab [Titer] in Specimen"
31617-4,"Saint Louis encephalitis virus Ab [Units/volume] in Specimen"
34458-0,"Saint Louis encephalitis virus RNA [Presence] in Blood by NAA with probe detection"
34459-8,"Saint Louis encephalitis virus RNA [Presence] in Cerebral spinal fluid by NAA with probe detection"
37984-2,"Saint Louis encephalitis virus RNA [Presence] in Specimen by Probe"
40502-7,"Saint Louis encephalitis virus Ab [Titer] in Serum by Complement fixation"
40514-2,"Saint Louis encephalitis virus Ab [Titer] in Serum by Hemagglutination inhibition"
42005-9,"Saint Louis encephalitis virus IgM Ab [Presence] in Serum by Immunoassay"
42006-7,"Saint Louis encephalitis virus IgM Ab [Presence] in Cerebral spinal fluid by Immunoassay"
42965-4,"Saint Louis encephalitis virus IgM Ab [Presence] in Serum"
42966-2,"Saint Louis encephalitis virus IgM Ab [Presence] in Cerebral spinal fluid"
43232-8,"Saint Louis encephalitis virus IgG Ab [Presence] in Serum"
48507-8,"Saint Louis encephalitis virus IgM Ab [Presence] in Body fluid by Immunoassay"
49068-0,"Saint Louis encephalitis virus IgG and IgM [Interpretation] in Cerebral spinal fluid"
49095-3,"Saint Louis encephalitis virus IgG and IgM [Interpretation] in Serum"
49144-9,"Saint Louis encephalitis virus IgM Ab [Presence] in Body fluid"
52821-6,"Saint Louis encephalitis virus IgG Ab [Presence] in Serum by Immunoassay"
5365-2,"Saint Louis encephalitis virus Ab [Units/volume] in Serum"
55145-7,"Saint Louis encephalitis virus RNA [Presence] in Specimen by NAA with probe detection"
62434-6,"Saint Louis encephalitis virus IgM Ab [Presence] in Body fluid by Immunofluorescence"
62435-3,"Saint Louis encephalitis virus IgG Ab [Presence] in Body fluid by Immunoassay"
6549-0,"Saint Louis encephalitis virus Ag [Units/volume] in Serum"
74825-1,"Saint Louis encephalitis virus Ab [Presence] in Serum by Hemagglutination inhibition"
8016-8,"Saint Louis encephalitis virus IgG Ab [Units/volume] in Serum"
8017-6,"Saint Louis encephalitis virus IgM Ab [Units/volume] in Serum"
8021-8,"Saint Louis encephalitis virus Ab [Presence] in Cerebral spinal fluid by Immunoassay"
8022-6,"Saint Louis encephalitis virus Ab [Units/volume] in Serum by Complement fixation"
8023-4,"Saint Louis encephalitis virus Ab [Presence] in Serum by Immunoassay"
8024-2,"Saint Louis encephalitis virus Ab [Presence] in Serum by Immunofluorescence"
8025-9,"Saint Louis encephalitis virus RNA [Presence] in Serum by NAA with probe detection"
94290-4,"Saint Louis encephalitis virus neutralizing antibody [Presence] in Specimen by Neutralization test"
95677-1,"Saint Louis encephalitis virus IgG Ab [Presence] in Specimen by Immunoassay"
95692-0,"Saint Louis encephalitis virus IgM Ab [Presence] in Specimen by Immunoassay"
95711-8,"Saint Louis encephalitis virus IgA Ab [Presence] in Specimen by Immunoassay"
9577-8,"Saint Louis encephalitis virus Ab [Titer] in Cerebral spinal fluid by Immunofluorescence"
9578-6,"Saint Louis encephalitis virus Ab [Titer] in Serum by Immunofluorescence"
96254-8,"Saint Louis encephalitis virus IgG and IgM panel - Cerebral spinal fluid"
96255-5,"Saint Louis encephalitis virus IgG and IgM panel - Serum"
9634-7,"Saint Louis encephalitis virus IgG Ab [Titer] in Specimen"
9635-4,"Saint Louis encephalitis virus IgM Ab [Titer] in Specimen"
105066-5,"SARS-CoV+SARS-CoV-2 (COVID-19) Ag [Presence] in Specimen"
33964-8,"SARS coronavirus Urbani RNA [Presence] in Specimen by NAA with probe detection"
33965-5,"SARS coronavirus Urbani RNA [Presence] in Stool by NAA with probe detection"
33966-3,"SARS coronavirus Urbani RNA [Presence] in Nose by NAA with probe detection"
33967-1,"SARS coronavirus Urbani RNA [Presence] in Serum or Plasma by NAA with probe detection"
33968-9,"SARS coronavirus Urbani Ab [Presence] in Serum by Immunoassay"
33969-7,"SARS coronavirus Urbani Ab [Units/volume] in Serum by Immunoassay"
33970-5,"SARS coronavirus Urbani Ab [Presence] in Serum by Immunofluorescence"
33971-3,"SARS coronavirus Urbani Ab [Titer] in Serum by Immunofluorescence"
33972-1,"SARS coronavirus Urbani Ab [Presence] in Serum"
33973-9,"SARS coronavirus Urbani Ab [Units/volume] in Serum"
33974-7,"SARS coronavirus Urbani Ab [Titer] in Serum"
33975-4,"SARS coronavirus Urbani RNA [Presence] in Sputum by NAA with probe detection"
41458-1,"SARS coronavirus RNA [Presence] in Specimen by NAA with probe detection"
41459-9,"SARS coronavirus [Presence] in Specimen"
41460-7,"SARS coronavirus IgG Ab [Presence] in Serum by Immunoassay"
41991-1,"SARS coronavirus IgM Ab [Presence] in Serum by Immunoassay"
42956-3,"SARS coronavirus IgM Ab [Presence] in Serum"
42957-1,"SARS coronavirus IgG Ab [Presence] in Serum"
60275-5,"SARS coronavirus RNA [Presence] in Isolate by NAA with probe detection"
60426-4,"SARS coronavirus Ab [Titer] in Serum"
60534-5,"SARS coronavirus RNA [Presence] in Serum or Plasma by NAA with probe detection"
95209-3,"SARS-CoV+SARS-CoV-2 (COVID-19) Ag [Presence] in Respiratory system specimen by Rapid immunoassay"
94310-0,"SARS-related coronavirus N gene [Presence] in Specimen by Nucleic acid amplification using CDC primer-probe set N3"
94313-4,"SARS-related coronavirus N gene [Cycle Threshold #] in Specimen by Nucleic acid amplification using CDC primer-probe set N3"
94315-9,"SARS-related coronavirus E gene [Presence] in Specimen by NAA with probe detection"
94502-2,"SARS-related coronavirus RNA [Presence] in Respiratory system specimen by NAA with probe detection"
94509-7,"SARS-related coronavirus E gene [Cycle Threshold #] in Specimen by NAA with probe detection"
94532-9,"SARS-related coronavirus+MERS coronavirus RNA [Presence] in Respiratory system specimen by NAA with probe detection"
94647-5,"SARS-related coronavirus RNA [Presence] in Specimen by NAA with probe detection"
94758-0,"SARS-related coronavirus E gene [Presence] in Respiratory system specimen by NAA with probe detection"
94765-5,"SARS-related coronavirus E gene [Presence] in Serum or Plasma by NAA with probe detection"
95823-1,"SARS-related coronavirus E gene [Presence] in Saliva (oral fluid) by NAA with probe detection"
96121-9,"SARS-related coronavirus E gene [Presence] in Lower respiratory specimen by NAA with probe detection"
96122-7,"SARS-related coronavirus E gene [Presence] in Upper respiratory specimen by NAA with probe detection"
100691-5,"Varicella zoster virus DNA [Log #/volume] (viral load) in Blood by NAA with probe detection"
100692-3,"Varicella zoster virus DNA [Log #/volume] (viral load) in Cerebral spinal fluid by NAA with probe detection"
100982-8,"Varicella zoster virus DNA [Log #/volume] (viral load) in Specimen by NAA with probe detection"
101204-6,"Varicella zoster virus IgA Ab [Units/volume] in Serum or Plasma by Immunoassay"
101428-1,"Varicella zoster virus DNA [Presence] in Respiratory system specimen by NAA with probe detection"
10428-1,"Varicella zoster virus immune globulin given [Volume]"
104456-9,"Varicella zoster virus Ab.IgA index in Serum and CSF"
104457-7,"Varicella zoster virus IgA Ab [Presence] in Cerebral spinal fluid by Immunoassay"
104459-3,"Varicella zoster virus IgG Ab [Presence] in Cerebral spinal fluid by Immunoassay"
106029-2,"Varicella zoster virus DNA [Presence] in Genital specimen by NAA with probe detection"
10734-2,"Varicella zoster virus identified in Skin by Electron microscopy"
10860-5,"Varicella zoster virus [Presence] in Specimen by Organism specific culture"
11483-5,"Varicella zoster virus DNA [Presence] in Specimen by NAA with probe detection"
12271-3,"Varicella zoster virus Ab [Presence] in Serum by Latex agglutination"
14306-5,"Varicella zoster virus IgG Ab [Units/volume] in Serum by Immunoassay --1st specimen"
14307-3,"Varicella zoster virus IgG Ab [Units/volume] in Serum by Immunoassay --2nd specimen"
15410-4,"Varicella zoster virus IgG Ab [Presence] in Serum by Immunoassay"
17763-4,"Varicella zoster virus IgG Ab [Units/volume] in Serum by Immunofluorescence"
17764-2,"Varicella zoster virus IgG Ab [Units/volume] in Cerebral spinal fluid"
17765-9,"Varicella zoster virus IgG Ab [Units/volume] in Cerebral spinal fluid by Immunofluorescence"
17766-7,"Varicella zoster virus IgM Ab [Units/volume] in Serum by Immunofluorescence"
19162-7,"Varicella zoster virus IgG Ab [Presence] in Serum"
21592-1,"Varicella zoster virus Ab [Titer] in Cerebral spinal fluid"
21594-7,"Varicella zoster virus Ab [Titer] in Serum"
21595-4,"Varicella zoster virus IgG Ab [Titer] in Cerebral spinal fluid by Immunofluorescence"
21596-2,"Varicella zoster virus IgM Ab [Titer] in Cerebral spinal fluid by Immunofluorescence"
21597-0,"Varicella zoster virus IgM Ab [Presence] in Serum"
21598-8,"Varicella zoster virus DNA [Presence] in Cerebral spinal fluid by NAA with probe detection"
22600-1,"Varicella zoster virus Ab [Presence] in Serum"
22601-9,"Varicella zoster virus IgG Ab [Titer] in Cerebral spinal fluid"
22602-7,"Varicella zoster virus IgG Ab [Titer] in Serum"
22603-5,"Varicella zoster virus IgG Ab [Units/volume] in Serum --1st specimen"
22604-3,"Varicella zoster virus IgG Ab [Units/volume] in Serum --2nd specimen"
22605-0,"Varicella zoster virus IgM Ab [Titer] in Cerebral spinal fluid"
22606-8,"Varicella zoster virus IgM Ab [Titer] in Serum"
26723-7,"Varicella zoster virus Ab [Titer] in Cerebral spinal fluid by Immunofluorescence"
29248-2,"Varicella zoster virus DNA [Presence] in Blood by NAA with probe detection"
29249-0,"Varicella zoster virus IgG Ab [Units/volume] in Body fluid"
29662-4,"Varicella zoster virus IgM Ab [Presence] in Serum by Immunoassay"
30943-5,"Varicella zoster virus dose count in combination vaccine"
31694-3,"Varicella zoster virus Ab [Units/volume] in Cerebral spinal fluid"
31695-0,"Varicella zoster virus IgM Ab [Units/volume] in Cerebral spinal fluid"
31981-4,"Varicella zoster virus Ag [Presence] in Skin"
31982-2,"Varicella zoster virus Ag [Presence] in Specimen"
33327-8,"Varicella zoster virus Ab [Titer] in Cerebral spinal fluid by Complement fixation"
35399-5,"Varicella zoster virus DNA [Presence] in Eye by NAA with probe detection"
35400-1,"Varicella zoster virus DNA [Presence] in Tissue by NAA with probe detection"
35679-0,"Varicella zoster virus IgG and IgM panel - Cerebral spinal fluid"
41512-5,"Varicella zoster virus IgG Ab [Presence] in Serum by Immunofluorescence"
42537-1,"Varicella zoster virus IgG Ab [Presence] in Cerebral spinal fluid"
43588-3,"Varicella zoster virus IgM Ab [Presence] in Serum by Immunofluorescence"
43693-1,"Varicella zoster virus identified in Skin by Shell vial culture"
43978-6,"Varicella zoster virus Ab [Presence] in Serum by Immunoassay"
44771-4,"Varicella zoster virus Ab [Titer] in Serum by Immunofluorescence"
45063-5,"Varicella zoster virus IgG and IgM panel - Serum"
47002-1,"Varicella zoster virus DNA [#/volume] (viral load) in Cerebral spinal fluid by NAA with probe detection"
47003-9,"Varicella zoster virus DNA [#/volume] (viral load) in Serum or Plasma by NAA with probe detection"
47419-7,"Varicella zoster virus Ab [Units/volume] in Serum by Immunoassay"
49450-0,"Varicella zoster virus DNA [#/volume] (viral load) in Tissue by NAA with probe detection"
49451-8,"Varicella zoster virus DNA [#/volume] (viral load) in Specimen by NAA with probe detection"
49452-6,"Varicella zoster virus DNA [#/volume] (viral load) in Urine by NAA with probe detection"
49453-4,"Varicella zoster virus DNA [#/volume] (viral load) in Bone marrow by NAA with probe detection"
49454-2,"Varicella zoster virus DNA [#/volume] (viral load) in Amniotic fluid by NAA with probe detection"
49455-9,"Varicella zoster virus DNA [#/volume] (viral load) in Bronchoalveolar lavage by NAA with probe detection"
52978-4,"Varicella zoster virus Ab [Units/volume] in Serum by Complement fixation"
53534-4,"Varicella zoster virus IgG Ab [Presence] in Body fluid by Immunoassay"
53535-1,"Varicella zoster virus IgM Ab [Presence] in Body fluid by Immunoassay"
5401-5,"Varicella zoster virus Ab [Titer] in Serum by Complement fixation"
5402-3,"Varicella zoster virus Ab [Titer] in Serum by Latex agglutination"
5403-1,"Varicella zoster virus IgG Ab [Units/volume] in Serum by Immunoassay"
5404-9,"Varicella zoster virus IgM Ab [Units/volume] in Serum by Immunoassay"
55274-5,"Varicella zoster virus status"
57322-0,"Varicella zoster virus IgM Ab [Units/volume] in Serum by Immunoassay --1st specimen"
57323-8,"Varicella zoster virus IgM Ab [Units/volume] in Serum by Immunoassay --2nd specimen"
58755-0,"Varicella zoster virus IgG Ab [Units/volume] in Cerebral spinal fluid by Immunoassay"
5881-8,"Varicella zoster virus Ag [Presence] in Skin by Immunofluorescence"
5882-6,"Varicella zoster virus Ag [Presence] in Specimen by Immunofluorescence"
6569-8,"Varicella zoster virus IgG Ab [Titer] in Serum by Immunofluorescence"
6570-6,"Varicella zoster virus IgM Ab [Titer] in Serum by Immunofluorescence"
67812-8,"Varicella zoster virus Ag [Presence] in Isolate by Immunofluorescence"
69930-6,"Varicella zoster virus IgM Ab [Presence] in Cerebral spinal fluid by Immunoassay"
73656-1,"Varicella zoster virus ORF28 genotype [Identifier]"
73657-9,"Varicella zoster virus ORF36 genotype [Identifier]"
74414-4,"Varicella zoster virus IgM Ab [Units/volume] in Body fluid by Immunoassay"
8046-5,"Varicella zoster virus Ab [Units/volume] in Serum"
8047-3,"Varicella zoster virus IgG Ab [Units/volume] in Serum"
8048-1,"Varicella zoster virus IgM Ab [Units/volume] in Serum"
8049-9,"Varicella zoster virus DNA [Presence] in Serum by NAA with probe detection"
